"corpus","ukwac"
"subcorpus","-"
"concordance size","101823"
"query","Query:[lc=""during"" | lemma_lc=""during""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"hansardsociety.org.uk","at weekends."," During","  construction"
"oldropestringband.co.uk","of Europe"," during","  winter  ? the"
"lgf.org.uk","Thursday"," during","  vacations  ) to"
"ajb007.co.uk","? ?t show up"," during","  development  ."
"activegps.co.uk","objects found"," during","  excavation  ,"
"activegps.co.uk","objects found"," during","  excavation"
"activegps.co.uk","objects found"," during","  excavation"
"kde.me.uk","to good yields"," during","  transition  ."
"kde.me.uk","performance"," during","  transition  to"
"untoldlondon.org.uk","to have died"," during","  migration  . 21"
"number-10.gov.uk","is available"," during","  office  hours"
"gfdl.marxists.org.uk","reactions"," during","  weathering"
"gfdl.marxists.org.uk","at outcrop,"," during","  sediment"
"gfdl.marxists.org.uk","grains"," during","  dissolution"
"jncc.gov.uk","Thursday"," during","  vacations  ) to"
"bl.uk","facility"," during","  race  meetings"
"bl.uk","slow karts"," during","  stoppages  . If"
"www-jcsu.jesus.cam.ac.uk",", which is open"," during","  daylight"
"www-jcsu.jesus.cam.ac.uk","park is open"," during","  daylight"
"dca.gov.uk","new students"," during","  Orientation  ."
"holdthefrontpage.co.uk","phase or"," during","  negotiations"
"news.bbc.co.uk","be applied"," during",""
"hrionline.ac.uk","process used"," during","  software"
"hrionline.ac.uk","item, which"," during","  production  of"
