"corpus","ukwac"
"subcorpus","-"
"concordance size","47038"
"query","Query:[lc=""makes"" | lemma_lc=""makes""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"diydoctor.org.uk","passion that"," makes","  people  blind,"
"bridlingtontoday.co.uk","each leg as it"," makes","  contact  with"
"met.police.uk",", you know it"," makes","  sense  ! I was"
"yourcounty.co.uk","the mechanism"," makes","  sense  as a"
"blogigo.co.uk","). The School"," makes","  use  of"
"gravesham.gov.uk","how all of that"," makes","  sense  . But"
"gravesham.gov.uk","and that it"," makes","  sense  ; and we"
"churchhouseconf.co.uk",". The report"," makes",""
"horniman.ac.uk","your hearts it"," makes","  sense  . You"
"weddingguide.co.uk","the screen and"," makes","  reference  to"
"sohp.soton.ac.uk",": this terrace"," makes","  sense  , unlike"
"epic.co.uk",". She also"," makes","  time  to make"
"epic.co.uk",". Pru Lloyd"," makes","  yoghurt  ,"
"vam.ac.uk","afternoons he"," makes","  house  calls."
"cheshirefire.co.uk","echoes which"," makes","  speech"
"letsgogardening.co.uk","that"," makes","  excuses"
"barbecue-online.co.uk",", and he"," makes","  selection  of"
"barbecue-online.co.uk","out side, he"," makes","  selection  of"
"sfx.co.uk",". Competition"," makes","  mortgage"
"proquest.co.uk","of its parts"," makes","  opera"
"perse.co.uk","perhaps? ) it"," makes","  sense  to keep"
"perse.co.uk",". You know it"," makes","  sense  ."
"num.org.uk","This page"," makes","  use  of"
"calderdale.gov.uk","Richard Nixon"," makes","  farewell"
"csp.org.uk","is that it"," makes","  use  of the vast"
"port.ac.uk","The Executive"," makes","  decision  in"
"nic.uk","bundle, which"," makes","  life  even"
"orgs.man.ac.uk","more. "" As she"," makes","  guest"
"healthmatters.org.uk","bond"," makes","  sense  for you,"
"gro-scotland.gov.uk","work at UCL"," makes","  use  of CAIRN"
"eternalnight.co.uk","with it -- it"," makes","  everyone  else"
"thecornerhouse.org.uk","when someone"," makes","  â  ? ?gainsâ? ? ("
"blog.outofthebedroom.co.uk","pictures..."," makes","  sense  . If not,"
"armedforces.co.uk","it certainly"," makes","  reliability"
"brunel.ac.uk","record, Y"," makes","  claim  C, claim"
"brunel.ac.uk",", person A then"," makes","  claim  X which"
"teaching-abroad.co.uk",", it"," makes","  sense  that we"
"mountaineering-scotland.org.uk","often"," makes","  people"
"oobaloo.co.uk","","makes","  children"
"amos-sct.org.uk","exactly that"," makes","  search"
"edietsuk.co.uk",": it"," makes","  things  so much"
"thenewspaper.org.uk","cosmetic but"," makes","  prostheses"
"port.ac.uk",""" just"," makes","  stuff  up. > I"
"silkpainters-guild.co.uk","warming, it"," makes","  sense  once we"
"foundationtv.co.uk","a concept"," makes","  patterns  . The"
"lonympics.co.uk","website still"," makes","  reference  to"
"ability.org.uk","may ask what"," makes","  people  play"
"dcs.shef.ac.uk","that"," makes","  treasure  out"
"omni.ac.uk","links"," makes","  sense  to the"
"omni.ac.uk","The site"," makes","  use  of layout"
"citizenshipfoundation.org.uk","artist who"," makes","  art  out of"
"archives.gla.ac.uk",", it"," makes","  sense  to send"
"num.org.uk","gene, which"," makes","  tau  protein,"
"english.cam.ac.uk","from when he"," makes","  eye-contact"
"english.cam.ac.uk",", I think it"," makes","  sense  to see"
"carnegieuktrust.org.uk","the evidence"," makes","  belief  in"
"carnegieuktrust.org.uk","the evidence"," makes","  belief  in"
"2-in-2-1.co.uk","interface"," makes","  job"
"harpercollins.co.uk",", which"," makes","  oak  whisky"
"csa.gov.uk","business, one"," makes","  friends  for a"
"0-19.co.uk","'' life. Some"," makes","  pots  of money"
"dh.gov.uk","bushel hardly"," makes","  sense  unless"
"publications.oxfam.org.uk","because it"," makes","  services  more"
"publications.oxfam.org.uk","Practice Act"," makes","  bribery  a"
"marlab.ac.uk","set and thus"," makes","  sense  of the"
"sohp.soton.ac.uk","turkeys, so it"," makes","  sense  that"
"spazmonkey.co.uk","sometimes it"," makes","  sense  to think"
"hlst.heacademy.ac.uk","Pattenden"," makes","  everyone  a cup"
"healthscience.swansea.ac.uk","law, that"," makes","  women  and"
"vam.ac.uk",". It"," makes","  sense  on every"
"westyorkshire.police.uk",", who also"," makes",""
"accountability.org.uk",". It therefore"," makes","  sense  that his"
"research.nottingham.ac.uk","That actually"," makes","  things  a lot"
"pressbox.co.uk","disability"," makes","  aspects  of"
"churchill-society-london.org.uk","the body"," makes","  antibodies  to"
"mda.org.uk","ideas that"," makes","  knowledge"
"dcs.warwick.ac.uk","isn''t it? John"," makes","  ''Imagine  ''"
"ex-canaries.co.uk","all good or all"," makes","  sense  . Much of"
"beingmrkenny.co.uk","fun was what"," makes","  Shades  Day"
"islamic-college.ac.uk","Sainsbury ''s"," makes","  savings  ,"
"islamic-college.ac.uk","savings,"," makes","  sense  , and"
"adriandenning.co.uk","it not only"," makes","  sense  for a"
"adriandenning.co.uk",", but it also"," makes","  sense  for"
"adriandenning.co.uk","that"," makes","  technology"
"adriandenning.co.uk",": this report"," makes",""
"selectideas.co.uk","it either"," makes","  sense"
"orcadian.co.uk","''s THIS which"," makes","  multi-player"
"newstartmag.co.uk","is a god who"," makes","  things  grow,"
"newstartmag.co.uk","Saturn strong"," makes","  men  strong and"
"newstartmag.co.uk",": Saturn..."," makes","  men  dark and of"
"24hourmuseum.org.uk","warfare that"," makes","  battle"
"lhc.org.uk","he sometimes"," makes","  mistakes  . Do"
"journalism.cf.ac.uk",". This is why it"," makes","  sense  to say,"
"adriandenning.co.uk",". The team"," makes","  decisions"
"theatreguidelondon.co.uk",". This"," makes","  facilities"
"gerald-massey.org.uk",". This"," makes","  sense  if you"
"gerald-massey.org.uk",": but it"," makes","  sense  if you"
"educ.cam.ac.uk","AM You know it"," makes","  sense  ! ! ! ! ! !"
"educ.cam.ac.uk","AM Youknowsit"," makes","  sense  ! ! ! ! ! !"
"educ.cam.ac.uk","AM Youknowsit"," makes","  sense  ! ! ! ! ! !"
"jesushouse.org.uk",","," makes","  aims  crystal"
"jesushouse.org.uk",") Organises,"," makes","  plans  , sets"
"bornfree.org.uk",", the sloth"," makes","  use  of this"
"dcs.warwick.ac.uk","As the EC paper"," makes","  crystal  clear"
"fireservicecollege.ac.uk","1858 Act also"," makes","  provision  for"
"blogigo.co.uk","stuff which"," makes","  life  bearable"
"esds.ac.uk","parties. It"," makes","  arrangements"
"thamesweb.co.uk",". It hardly"," makes","  sense  to"
"winspiration.co.uk",". Just what"," makes","  something"
"eastman.ucl.ac.uk","be. You know it"," makes","  sense  . Out of"
"essex.police.uk","fragment"," makes","  impact"
"bhx.co.uk","","makes","  sense  when"
"lag.org.uk","What"," makes","  landfills  ?"
"footy4kids.co.uk","Our small size"," makes","  sport  very"
"0-19.co.uk",", but it often"," makes","  sense  to write"
"0-19.co.uk","I Use? It often"," makes","  sense  to use"
"princelyrics.co.uk","This page"," makes","  use  of"
"preachtheword.co.uk","It only"," makes","  sense  . You"
"learningtechnologies.co.uk",": Now, who"," makes","  decisions"
"ch.ic.ac.uk",". There she"," makes","  friends  with"
"redflag.org.uk","that"," makes","  use  of"
"harpercollins.co.uk","winter months"," makes","  life  a lot"
"adriandenning.co.uk","business it"," makes","  sense  to build"
"jobsite.co.uk",", but the head"," makes","  fingers  move"
"raintree-health.co.uk","1987, which"," makes",""
"jusnoctis.co.uk","com BadgeHelp"," makes","  pogo  cheat,"
"rail-reg.gov.uk","I ''m the man who"," makes","  portraits"
"rail-reg.gov.uk","Of the man who"," makes","  portraits"
"rail-reg.gov.uk","the man who"," makes","  portraits"
"rail-reg.gov.uk","To the man who"," makes","  portraits"
"rail-reg.gov.uk","For the man who"," makes","  portraits"
"blog.outofthebedroom.co.uk","'' works? what"," makes","  someone"
"blog.outofthebedroom.co.uk","Practice"," makes","  performance  """
"library.nhs.uk","usually"," makes","  matters  worse"
"aslan.demon.co.uk","of deity that"," makes","  sense  in our"
"glos.ac.uk","that"," makes","  companies"
"glos.ac.uk","machinery -"," makes","  apples  rather"
"nfpledbury.co.uk","evocative, it"," makes","  solitude  seem"
"nfpledbury.co.uk",", if that"," makes","  sense  . David"
"caledonian.ac.uk",". This is what"," makes","  man  unique in"
"directgov.gov.uk","agree that it"," makes","  sense  for you"
"directgov.gov.uk","that"," makes","  variety"
"directgov.gov.uk","despair that"," makes","  individuals"
"adriandenning.co.uk",", which"," makes","  things  more"
"epilepsynse.org.uk","it generates,"," makes","  clarity  hard"
"talkingteaching.co.uk",", which"," makes","  sense  , and has"
"unitedrant.co.uk","find that it"," makes","  life  much"
"edinburgh-tattoo.co.uk","daring,"," makes","  fish  pie. Her"
"ardue.org.uk","® NatWest"," makes","  share  dealing"
"themostannoyingsiteintheworld.co.uk","the camera"," makes","  incursions"
"ramagazine.org.uk",") easily"," makes","  matters  worse"
"cyberselect.co.uk",". It certainly"," makes","  everybody"
"ch.ic.ac.uk","This site"," makes","  use  of PDF"
"abtn.co.uk","Website"," makes","  money  on"
"publicfinance.co.uk","rights, it"," makes","  sense  to"
"publicfinance.co.uk","the long term,"," makes","  lung  and bone"
"scholarships.ed.ac.uk",""". · Strength"," Makes","  use  of"
"focusmag.co.uk",". If a company"," makes","  trading"
"cssplay.co.uk","triggered. It"," makes","  sense  if you"
"uktvfood.co.uk","] CyberGuard"," Makes","  Offer  For"
"catapult.co.uk","dinner. 1828 -"," Makes","  preparations"
"thewestonmercury.co.uk","but the Mirena"," makes","  periods"
"coeliac.org.uk","up at 5 am and"," makes","  breakfast  for"
"eclipselegal.co.uk","Dramatherapy"," makes","  use  of role"
"wellho.co.uk",". You kmow it"," makes","  sense  ! Thank"
"clean-image.co.uk","company which"," makes","  plugs  and"
"portakabin.co.uk","comparison"," makes","  aid  look"
"furthermore.org.uk","at break-time"," makes","  use  of this"
"healthmatters.org.uk","not one that"," makes","  people  feel"
"periodproperty.co.uk","clicks. It all"," makes","  sense  . Take"
"periodproperty.co.uk",". So it only"," makes","  sense  for the"
"asab.icapb.ed.ac.uk","way. It"," makes","  sense  that"
"dpawson.co.uk","law which"," makes","  expression  in"
"blogigo.co.uk","and"," makes","  precautions"
"essex.police.uk","which"," makes","  ''grants  '' to"
"homeoffice.gov.uk",". The room"," makes","  connections"
"ventris.org.uk","is that it"," makes","  life  very"
"raf.mod.uk","nature "" which"," makes","  poverty"
"teaching-abroad.co.uk","a movie which"," makes","  sense  . (For"
"calderdale.gov.uk","echoes which"," makes","  speech"
"hlst.heacademy.ac.uk",". It also"," makes","  marketing"
"hlst.heacademy.ac.uk",". It also"," makes","  traffic  to"
"geraldengland.co.uk","a follower who"," makes","  life  easier"
"harpercollins.co.uk","at home which"," makes","  provision  for"
"hcd2.bupa.co.uk","me a hog It"," makes","  ''byting  ''"
"education.independent.co.uk","experiment"," makes","  use  of the"
"chaosscience.org.uk","architecture"," makes","  life  much"
"mountaineering-scotland.org.uk",",? which"," makes","  sense  with if"
"newstartmag.co.uk","echoes which"," makes","  speech"
"glasgowarchitecture.co.uk",", SQLiMail"," makes","  use  of the new"
"magonia.demon.co.uk","June 2006) IBM"," makes","  tape"
"hadas.org.uk","caller up and"," makes","  fun  of him. The"
"nhm.ac.uk","sections"," makes","  analysis"
"niassembly.gov.uk","? Exactly! It"," makes","  sense  , United"
"alt.ac.uk","Triangle It"," makes","  people"
"hcd2.bupa.co.uk","flavour that"," makes","  heritage"
"dptac.gov.uk","by what"," makes","  things  work,"
"hush-hush.co.uk","Braun which"," makes","  tea  , coffee,"
"newtonproject.ic.ac.uk","echoes which"," makes","  speech"
"dpawson.co.uk","mythology"," makes","  Zeus  the"
"stand-alone.co.uk",", and Miller"," makes","  reference"
"raf.mod.uk","codecs, it"," makes","  sense  for DAB"
"webtag.org.uk","copy, etc."," makes","  sense  ; it ''s"
"webtag.org.uk","content; it"," makes","  sense  that"
"educ.cam.ac.uk","process which"," makes","  mind  possible"
"newbusiness.co.uk","at Earsham"," makes","  slaughter  as"
"nao.org.uk","hostility"," makes","  way  for an"
"foundationtv.co.uk",", this paper"," makes","  use  of scant"
"buildingdesign.co.uk","and luck"," makes","  Settlers  an"
"westyorkshire.police.uk","one book, it"," makes","  sense  to order"
"ecmselection.co.uk",". But as Lenin"," makes","  crystal  clear"
"birminghamfoe.org.uk","naturally"," makes",""
"birminghamfoe.org.uk","plant"," makes","  carotene  , and"
"abtn.co.uk","on 24GHz, it"," makes","  use  of a cheap,"
"forum.keypublishing.co.uk","templates"," makes","  sense  and"
"tuc.org.uk","of the tracks"," makes","  something  of"
"ability.org.uk",", this company"," makes","  lots  of"
"motoring.independent.co.uk","frail - which"," makes","  sense  when you"
"liberty-human-rights.org.uk","the Act"," makes","  requirements"
"uktvfood.co.uk","practically"," makes","  coffee  for you"
"fanzone.co.uk","battery which"," makes","  everything"
"lonympics.co.uk","218, which"," makes","  women  jump"
"lonympics.co.uk","RU 486 simply"," makes","  abortion  too"
"outdoormegastore.co.uk","that the frame"," makes","  claims  upon"
"fairy-tales.classic-literature.co.uk","often"," makes","  something"
"dptac.gov.uk","on a truth that"," makes","  sense  in light"
"uea.ac.uk",". The course"," makes","  use  of the"
"uea.ac.uk",". The course"," makes","  use  of the"
"ventris.org.uk","error Randi"," makes","  concerns  the"
"webtag.org.uk","sun himself"," makes","  register  of"
"tuc.org.uk","government"," makes","  changes  to"
"ids.ac.uk","height, which"," makes","  observations"
"michaelpage.co.uk","curtain and"," makes","  fun  at her."
"raf.mod.uk",", always"," makes","  things  worse"
"edietsuk.co.uk","with dementia"," makes","  sense  of it."
"edietsuk.co.uk","often only"," makes","  matters  worse"
"edietsuk.co.uk","in many cases"," makes","  people  very"
"edietsuk.co.uk","''s behaviour"," makes","  sense  in light"
"met.police.uk","remaining"," makes","  sightings  few"
"nbs.ntu.ac.uk","how to use them"," makes","  life  a lot"
"warwickshire-wildlife-trust.org.uk",""" audience """," makes","  comments  all"
"bluecross.org.uk","integration"," makes","  war  between"
"easyweb.easynet.co.uk","Reformation"," makes","  headway"
"elektor-electronics.co.uk","is the one that"," makes","  people"
"people.co.uk","emotion it"," makes","  flesh  : that is"
"people.co.uk","? , once again"," makes","  sense  in the"
"teachingenglish.org.uk","where it"," makes","  sense  . And to"
"missiedith.bentbacktulips.co.uk","(someone who"," makes","  barrels  ),"
"independentliving.co.uk","in print, so it"," makes","  sense  to"
"tin.nhs.uk",", who"," makes","  guitars  . He"
"realclassic.co.uk","","makes","  knowledge"
"magonia.demon.co.uk","who"," makes","  contact  with"
"education.leeds.ac.uk",". This"," makes","  additions  and"
"charles-darwin.classic-literature.co.uk",", this linkage"," makes","  ozone"
"alt.ac.uk","while sulphur"," makes","  gunpowder  and"
"spazmonkey.co.uk","software"," makes","  use  of a"
"yourcounty.co.uk","mind. '' Pain"," makes","  people"
"sovereignty.org.uk",". This plant"," makes","  flowers  that"
"ookami.co.uk","-- sometimes"," makes","  mothers  feel"
"webtag.org.uk","complexity"," makes","  astrophysics"
"croydoncavingclub.org.uk","vitiligo and"," makes",""
"croydoncavingclub.org.uk","To this end, it"," makes",""
"exeter.gov.uk","in a way that"," makes","  location"
"fortawesome.co.uk","accidentally"," makes","  rocket  fuel"
"show.me.uk","there, it"," makes","  sense  to be as"
"glos.ac.uk","context that"," makes","  research  into"
"jesus.org.uk","supplier"," makes","  changes  to"
"lancs.ac.uk","them--"," makes","  sense  of a"
"money.independent.co.uk","clarifies and"," makes","  sense  of"
"cronab.demon.co.uk","... this just"," makes","  life  so much"
"cofepow.org.uk",", 50 % on the """," makes","  life  better """
"jardmail.co.uk","games where it"," makes","  sense  for the"
"jardmail.co.uk","money. It thus"," makes","  sense  only to"
